,pair,correlation,same_sector,same_kmeans,mean_reverting,growth_differential
1607,"('BAX', 'DVA')",0.2919018396413613,0,1,False,0.02279745209001216
1608,"('ALGN', 'VTRS')",-0.6972595470019786,0,0,False,0.02476852854799414
1609,"('ALGN', 'RVTY')",0.8835798738452572,0,0,False,0.04944448575488151
1610,"('ALGN', 'TECH')",0.8856792573267429,0,0,False,0.06422359708537861
1611,"('ALGN', 'UHS')",0.5157786402628687,0,0,False,0.039836759940803254
1612,"('ALGN', 'INCY')",-0.17907264769512313,0,0,False,0.025861664361314436
1613,"('ALGN', 'CRL')",0.9163804492068214,0,0,False,0.02284016540240051
1614,"('ALGN', 'HSIC')",0.5989354918379213,0,0,False,0.039669954051442316
1615,"('ALGN', 'TFX')",0.8366346551958679,1,0,False,0.04572337146364079
1616,"('ALGN', 'DVA')",0.7143518471044369,0,0,False,0.05857803055304711
1617,"('VTRS', 'RVTY')",-0.826237469210516,0,0,False,0.024675957206887367
1618,"('VTRS', 'TECH')",-0.8268562664839698,0,0,False,0.03945506853738447
1619,"('VTRS', 'UHS')",-0.4088390597662517,0,0,False,0.015068231392809113
1620,"('VTRS', 'INCY')",0.22150163592813804,0,1,False,0.001093135813320295
1621,"('VTRS', 'CRL')",-0.7655920168421966,0,0,False,-0.0019283631455936298
1622,"('VTRS', 'HSIC')",-0.7007660288118618,0,0,True,0.014901425503448178
1623,"('VTRS', 'TFX')",-0.7599906391630012,0,0,False,0.020954842915646654
1624,"('VTRS', 'DVA')",-0.46861764988429844,0,0,False,0.03380950200505297
1625,"('RVTY', 'TECH')",0.9752746064710841,0,1,True,0.014779111330497105
1626,"('RVTY', 'UHS')",0.5008110686427368,0,1,False,-0.009607725814078255
1627,"('RVTY', 'INCY')",-0.20622849631289705,0,0,False,-0.02358282139356707
1628,"('RVTY', 'CRL')",0.9549317865173307,1,0,True,-0.026604320352480997
1629,"('RVTY', 'HSIC')",0.7688802522725953,0,0,False,-0.00977453170343919
1630,"('RVTY', 'TFX')",0.7614227778447434,0,1,False,-0.003721114291240715
1631,"('RVTY', 'DVA')",0.7347695450399737,0,0,False,0.009133544798165602
1632,"('TECH', 'UHS')",0.5179267373445497,0,1,False,-0.02438683714457536
1633,"('TECH', 'INCY')",-0.25308086842485567,1,0,False,-0.03836193272406418
1634,"('TECH', 'CRL')",0.9743176451816832,0,0,True,-0.0413834316829781
1635,"('TECH', 'HSIC')",0.7486955652209665,0,0,False,-0.024553643033936295
1636,"('TECH', 'TFX')",0.7467935366110725,0,1,False,-0.01850022562173782
1637,"('TECH', 'DVA')",0.7893401081016712,0,0,False,-0.005645566532331503
1638,"('UHS', 'INCY')",0.04077257284966391,0,0,True,-0.013975095579488818
1639,"('UHS', 'CRL')",0.5252371761843123,0,0,True,-0.016996594538402743
1640,"('UHS', 'HSIC')",0.6611113843533801,0,0,True,-0.00016680588936093463
1641,"('UHS', 'TFX')",0.5179626857082317,0,1,False,0.0058866115228375405
1642,"('UHS', 'DVA')",0.44693763038882844,1,0,True,0.018741270612243857
1643,"('INCY', 'CRL')",-0.18900762648518377,0,0,False,-0.003021498958913925
1644,"('INCY', 'HSIC')",0.030843267766227696,0,0,False,0.013808289690127883
1645,"('INCY', 'TFX')",-0.0013829212285314414,0,0,False,0.01986170710232636
1646,"('INCY', 'DVA')",-0.20873067055322791,0,0,False,0.032716366191732675
1647,"('CRL', 'HSIC')",0.7110978349722853,0,0,False,0.016829788649041808
1648,"('CRL', 'TFX')",0.7582188667395108,0,0,False,0.022883206061240283
1649,"('CRL', 'DVA')",0.8109980197904496,0,0,False,0.0357378651506466
1650,"('HSIC', 'TFX')",0.5324397488823014,0,0,False,0.006053417412198475
1651,"('HSIC', 'DVA')",0.5329679691162014,0,1,False,0.018908076501604792
1652,"('TFX', 'DVA')",0.4770986702682767,0,0,False,0.012854659089406317
